TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
[Eubacterium] infirmum	Subgingival_plaque	#ffac5c	2	10.0	3.0	#5df9c7	#3c68f9
[Eubacterium] nodatum	Subgingival_plaque	#ffac5c	2	10.0	3.0	#5df9c7	#3c68f9
[Eubacterium] sulci	Tongue_dorsum	#ff2f18	2	3.0	3.0	#3e65fa	#3c68f9
Filifactor alocis	Palatine_Tonsils	#70febc	2	10.0	3.0	#5df9c7	#3c68f9
Fusobacterium equinum	Attached	#622ffe	2	19.0	10.0	#ff8646	#66fcc2
Fusobacterium mortiferum	Buccal_mucosa	#445cfb	2	11.0	14.0	#72febb	#c4e88a
Fusobacterium nucleatum	Subgingival_plaque	#ffac5c	8	9.0	7.0	#46efd1	#22d6e0
Fusobacterium russii	Attached	#622ffe	4	20.0	11.0	#ff6835	#7effb5
Fusobacterium sp. CM22	Supragingival_plaque	#ff8646	2	3.0	3.0	#3e65fa	#3c68f9
Fusobacterium sp. OBRC1	Throat	#ff5c2f	6	15.0	11.0	#cce385	#7effb5
